FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
229,3796,3797.000000000000000,55.265394000000001,-120.079487000000000,0,Montney Basin,26607264166.200000762939453,4,3361.6799316
230,3117,3118.000000000000000,55.265977999999997,-120.187751000000006,0,Montney Basin,26607264166.200000762939453,4,3476.8500977
231,2532,2533.000000000000000,55.266858999999997,-120.196528999999998,0,Montney Basin,26607264166.200000762939453,4,3476.8500977
232,1921,1922.000000000000000,55.266897000000000,-120.093215000000001,0,Montney Basin,26607264166.200000762939453,4,3361.6799316
233,1918,1919.000000000000000,55.267004000000000,-120.201465999999996,0,Montney Basin,26607264166.200000762939453,4,3476.8500977
234,2555,2556.000000000000000,55.268690999999997,-120.375185999999999,0,Montney Basin,26607264166.200000762939453,4,3685.2399902
235,2549,2550.000000000000000,55.269182999999998,-120.237415999999996,0,Montney Basin,26607264166.200000762939453,4,3521.5600586
236,2511,2512.000000000000000,55.269401999999999,-120.147987999999998,0,Montney Basin,26607264166.200000762939453,4,3422.4499512
237,2519,2520.000000000000000,55.269437000000003,-120.170216999999994,0,Montney Basin,26607264166.200000762939453,4,3460.9599609
238,3196,3197.000000000000000,55.269610000000000,-120.100071999999997,0,Montney Basin,26607264166.200000762939453,4,3342.6699219
239,2510,2511.000000000000000,55.269865000000003,-120.158007999999995,0,Montney Basin,26607264166.200000762939453,4,3422.4499512
240,1893,1894.000000000000000,55.270488999999998,-120.129358999999994,0,Montney Basin,26607264166.200000762939453,4,3365.6999512
241,1894,1895.000000000000000,55.270488999999998,-120.129358999999994,0,Montney Basin,26607264166.200000762939453,4,3365.6999512
242,1895,1896.000000000000000,55.270488999999998,-120.129358999999994,0,Montney Basin,26607264166.200000762939453,4,3365.6999512
243,3183,3184.000000000000000,55.271104000000001,-120.071331000000001,0,Montney Basin,26607264166.200000762939453,4,3372.8200684
244,3842,3843.000000000000000,55.271828999999997,-120.153302999999994,0,Montney Basin,26607264166.200000762939453,4,3422.4499512
245,3856,3857.000000000000000,55.271881000000000,-120.179500000000004,0,Montney Basin,26607264166.200000762939453,4,3460.9599609
246,3177,3178.000000000000000,55.271892000000001,-120.309980999999993,0,Montney Basin,26607264166.200000762939453,4,3539.3898926
247,3885,3886.000000000000000,55.272336000000003,-120.231108000000006,0,Montney Basin,26607264166.200000762939453,4,3488.1799316
248,3171,3172.000000000000000,55.273071999999999,-120.297072999999997,0,Montney Basin,26607264166.200000762939453,4,3522.9499512
249,5569,5570.000000000000000,55.274327000000000,-120.094623999999996,0,Montney Basin,26607264166.200000762939453,4,3361.6799316
250,1991,1992.000000000000000,55.277338000000000,-120.228341000000000,0,Montney Basin,26607264166.200000762939453,4,3403.6000977
251,1943,1944.000000000000000,55.277624000000003,-120.143004000000005,0,Montney Basin,26607264166.200000762939453,4,3378.0600586
252,2576,2577.000000000000000,55.277692000000002,-120.183239999999998,0,Montney Basin,26607264166.200000762939453,4,3401.4399414
253,3942,3943.000000000000000,55.280389000000000,-120.114383000000004,0,Montney Basin,26607264166.200000762939453,4,3341.6799316
254,3275,3276.000000000000000,55.280898000000001,-120.106447000000003,0,Montney Basin,26607264166.200000762939453,4,3341.6799316
255,3218,3219.000000000000000,55.281002999999998,-120.133942000000005,0,Montney Basin,26607264166.200000762939453,4,3351.0400391
256,3217,3218.000000000000000,55.281007000000002,-120.133949999999999,0,Montney Basin,26607264166.200000762939453,4,3351.0400391
257,3271,3272.000000000000000,55.281374000000000,-120.223800999999995,0,Montney Basin,26607264166.200000762939453,4,3403.6000977
258,3240,3241.000000000000000,55.281556000000002,-120.170359000000005,0,Montney Basin,26607264166.200000762939453,4,3401.4399414
259,3276,3277.000000000000000,55.281802999999996,-120.235665999999995,0,Montney Basin,26607264166.200000762939453,4,3484.7900391
260,2038,2039.000000000000000,55.283661000000002,-120.178393999999997,0,Montney Basin,26607264166.200000762939453,4,3401.4399414
261,2010,2011.000000000000000,55.283732999999998,-120.143259000000000,0,Montney Basin,26607264166.200000762939453,4,3378.0600586
262,2059,2060.000000000000000,55.284190000000002,-120.106046000000006,0,Montney Basin,26607264166.200000762939453,4,3341.6799316
263,2654,2655.000000000000000,55.284981000000002,-120.224146000000005,0,Montney Basin,26607264166.200000762939453,4,3403.6000977
264,2665,2666.000000000000000,55.285342000000000,-120.124397999999999,0,Montney Basin,26607264166.200000762939453,4,3351.0400391
265,2666,2667.000000000000000,55.285342000000000,-120.124397999999999,0,Montney Basin,26607264166.200000762939453,4,3351.0400391
266,2017,2018.000000000000000,55.285575000000001,-120.277626999999995,0,Montney Basin,26607264166.200000762939453,4,3511.2299805
267,2655,2656.000000000000000,55.285635999999997,-120.475274999999996,0,Montney Basin,26607264166.200000762939453,4,3519.7299805
268,2656,2657.000000000000000,55.285635999999997,-120.475274999999996,0,Montney Basin,26607264166.200000762939453,4,3519.7299805
269,2056,2057.000000000000000,55.286203999999998,-120.094963000000007,0,Montney Basin,26607264166.200000762939453,4,3352.1999512
270,2650,2651.000000000000000,55.286271999999997,-120.213316000000006,0,Montney Basin,26607264166.200000762939453,4,3403.6000977
271,3982,3983.000000000000000,55.287672000000001,-120.174467000000007,0,Montney Basin,26607264166.200000762939453,4,3401.4399414
272,3293,3294.000000000000000,55.287911000000001,-120.258700000000005,0,Montney Basin,26607264166.200000762939453,4,3511.2299805
273,3294,3295.000000000000000,55.287911000000001,-120.258700000000005,0,Montney Basin,26607264166.200000762939453,4,3511.2299805
274,3295,3296.000000000000000,55.287911000000001,-120.258700000000005,0,Montney Basin,26607264166.200000762939453,4,3511.2299805
275,3962,3963.000000000000000,55.288919000000000,-120.142803000000001,0,Montney Basin,26607264166.200000762939453,4,3378.0600586
276,3953,3954.000000000000000,55.290685000000003,-120.127471999999997,0,Montney Basin,26607264166.200000762939453,4,3351.0400391
277,2724,2725.000000000000000,55.291946000000003,-120.210955999999996,0,Montney Basin,26607264166.200000762939453,4,3403.6000977
278,2725,2726.000000000000000,55.291952000000002,-120.210965000000002,0,Montney Basin,26607264166.200000762939453,4,3403.6000977
279,2751,2752.000000000000000,55.293334999999999,-120.121876000000000,0,Montney Basin,26607264166.200000762939453,4,3351.0400391
280,2752,2753.000000000000000,55.293692999999998,-120.123287000000005,0,Montney Basin,26607264166.200000762939453,4,3351.0400391
281,2674,2675.000000000000000,55.294125999999999,-120.384504000000007,0,Montney Basin,26607264166.200000762939453,4,3636.5500488
282,2710,2711.000000000000000,55.294179000000000,-120.308764999999994,0,Montney Basin,26607264166.200000762939453,4,3530.8300781
283,2106,2107.000000000000000,55.294564000000001,-120.315866999999997,0,Montney Basin,26607264166.200000762939453,4,3530.8300781
284,2073,2074.000000000000000,55.295209999999997,-120.140969999999996,0,Montney Basin,26607264166.200000762939453,4,3351.0400391
285,2116,2117.000000000000000,55.295693000000000,-120.218481999999995,0,Montney Basin,26607264166.200000762939453,4,3403.6000977
286,3427,3428.000000000000000,55.295979000000003,-120.249215000000007,0,Montney Basin,26607264166.200000762939453,4,3484.7900391
287,4063,4064.000000000000000,55.295990000000003,-120.203203000000002,0,Montney Basin,26607264166.200000762939453,4,3392.1499023
288,3391,3392.000000000000000,55.296872999999998,-120.183535000000006,0,Montney Basin,26607264166.200000762939453,4,3401.4399414
289,3392,3393.000000000000000,55.296872999999998,-120.183535000000006,0,Montney Basin,26607264166.200000762939453,4,3401.4399414
290,3405,3406.000000000000000,55.296903999999998,-120.210682000000006,0,Montney Basin,26607264166.200000762939453,4,3403.6000977
291,4023,4024.000000000000000,55.297854999999998,-120.131102999999996,0,Montney Basin,26607264166.200000762939453,4,3333.9799805
292,4055,4056.000000000000000,55.299083000000003,-120.319419999999994,0,Montney Basin,26607264166.200000762939453,4,3519.6799316
293,4056,4057.000000000000000,55.299083000000003,-120.319419999999994,0,Montney Basin,26607264166.200000762939453,4,3519.6799316
294,4080,4081.000000000000000,55.299596999999999,-120.242115999999996,0,Montney Basin,26607264166.200000762939453,4,3459.9599609
295,2143,2144.000000000000000,55.301133999999998,-120.156689000000000,0,Montney Basin,26607264166.200000762939453,4,3304.6499023
296,2760,2761.000000000000000,55.301983000000000,-120.137360000000001,0,Montney Basin,26607264166.200000762939453,4,3333.9799805
297,2787,2788.000000000000000,55.302281000000001,-120.210359999999994,0,Montney Basin,26607264166.200000762939453,4,3411.6398926
298,2801,2802.000000000000000,55.303120000000000,-120.250495999999998,0,Montney Basin,26607264166.200000762939453,4,3459.9599609
299,3456,3457.000000000000000,55.305452000000002,-120.307969999999997,0,Montney Basin,26607264166.200000762939453,4,3519.6799316
300,4123,4124.000000000000000,55.305484999999997,-120.316141000000002,0,Montney Basin,26607264166.200000762939453,4,3519.6799316
301,3476,3477.000000000000000,55.305627999999999,-120.221231000000003,0,Montney Basin,26607264166.200000762939453,4,3411.6398926
302,4120,4121.000000000000000,55.305643000000003,-120.192649000000003,0,Montney Basin,26607264166.200000762939453,4,3387.2800293
303,3436,3437.000000000000000,55.305753000000003,-120.384810000000002,0,Montney Basin,26607264166.200000762939453,4,3580.9099121
304,3435,3436.000000000000000,55.306151999999997,-120.258600999999999,0,Montney Basin,26607264166.200000762939453,4,3491.7199707
305,4134,4135.000000000000000,55.306176999999998,-120.343694999999997,0,Montney Basin,26607264166.200000762939453,4,3541.2199707
306,4130,4131.000000000000000,55.306390000000000,-120.204065000000000,0,Montney Basin,26607264166.200000762939453,4,3387.2800293
307,3440,3441.000000000000000,55.307144999999998,-120.149174000000002,0,Montney Basin,26607264166.200000762939453,4,3304.6499023
308,2181,2182.000000000000000,55.309601999999998,-120.251521999999994,0,Montney Basin,26607264166.200000762939453,4,3459.9599609
309,2842,2843.000000000000000,55.309857000000001,-120.184921000000003,0,Montney Basin,26607264166.200000762939453,4,3329.8300781
310,2887,2888.000000000000000,55.310246999999997,-120.234948000000003,0,Montney Basin,26607264166.200000762939453,4,3459.9599609
311,2829,2830.000000000000000,55.310512000000003,-120.286011000000002,0,Montney Basin,26607264166.200000762939453,4,3507.2500000
312,2830,2831.000000000000000,55.310512000000003,-120.286011000000002,0,Montney Basin,26607264166.200000762939453,4,3507.2500000
313,2854,2855.000000000000000,55.311050000000002,-120.323652999999993,0,Montney Basin,26607264166.200000762939453,4,3541.2199707
314,2809,2810.000000000000000,55.311135000000000,-120.259017999999998,0,Montney Basin,26607264166.200000762939453,4,3491.7199707
315,2237,2238.000000000000000,55.311497000000003,-120.227530999999999,0,Montney Basin,26607264166.200000762939453,4,3411.6398926
316,4215,4216.000000000000000,55.314160999999999,-120.241484000000000,0,Montney Basin,26607264166.200000762939453,4,3459.9599609
317,4188,4189.000000000000000,55.314163999999998,-120.190488000000002,0,Montney Basin,26607264166.200000762939453,4,3387.2800293
318,4176,4177.000000000000000,55.315320999999997,-120.155038000000005,0,Montney Basin,26607264166.200000762939453,4,3304.6499023
319,4197,4198.000000000000000,55.315702000000002,-120.219282000000007,0,Montney Basin,26607264166.200000762939453,4,3411.6398926
320,3537,3538.000000000000000,55.316378000000000,-120.234143000000003,0,Montney Basin,26607264166.200000762939453,4,3459.9599609
321,3547,3548.000000000000000,55.316768000000003,-120.275698000000006,0,Montney Basin,26607264166.200000762939453,4,3491.7199707
322,2913,2914.000000000000000,55.317081999999999,-120.184736999999998,0,Montney Basin,26607264166.200000762939453,4,3329.8300781
323,2907,2908.000000000000000,55.317228000000000,-120.283936999999995,0,Montney Basin,26607264166.200000762939453,4,3507.2500000
324,5332,5333.000000000000000,55.317317000000003,-120.260587999999998,0,Montney Basin,26607264166.200000762939453,4,3491.7199707
325,2268,2269.000000000000000,55.317419999999998,-120.167861000000002,0,Montney Basin,26607264166.200000762939453,4,3329.8300781
326,2282,2283.000000000000000,55.317968999999998,-120.206725000000006,0,Montney Basin,26607264166.200000762939453,4,3387.2800293
327,2915,2916.000000000000000,55.318458000000000,-120.323597000000007,0,Montney Basin,26607264166.200000762939453,4,3541.2199707
328,2916,2917.000000000000000,55.318458000000000,-120.323597000000007,0,Montney Basin,26607264166.200000762939453,4,3541.2199707
329,2917,2918.000000000000000,55.318458000000000,-120.323597000000007,0,Montney Basin,26607264166.200000762939453,4,3541.2199707
330,2260,2261.000000000000000,55.319161000000001,-120.266887999999994,0,Montney Basin,26607264166.200000762939453,4,3491.7199707
331,2911,2912.000000000000000,55.319557000000003,-120.295925999999994,0,Montney Basin,26607264166.200000762939453,4,3507.2500000
332,2271,2272.000000000000000,55.319659000000001,-120.177379999999999,0,Montney Basin,26607264166.200000762939453,4,3329.8300781
333,2902,2903.000000000000000,55.320483000000003,-120.146013999999994,0,Montney Basin,26607264166.200000762939453,4,3278.3798828
334,2903,2904.000000000000000,55.320483000000003,-120.146013999999994,0,Montney Basin,26607264166.200000762939453,4,3278.3798828
335,3609,3610.000000000000000,55.320776000000002,-120.225637000000006,0,Montney Basin,26607264166.200000762939453,4,3411.0800781
336,3629,3630.000000000000000,55.321365999999998,-120.249982000000003,0,Montney Basin,26607264166.200000762939453,4,3444.1599121
337,3628,3629.000000000000000,55.321713000000003,-120.124933999999996,0,Montney Basin,26607264166.200000762939453,4,3312.0900879
338,3588,3589.000000000000000,55.321747999999999,-120.199735000000004,0,Montney Basin,26607264166.200000762939453,4,3367.7399902
339,3589,3590.000000000000000,55.321747999999999,-120.199735000000004,0,Montney Basin,26607264166.200000762939453,4,3367.7399902
340,3590,3591.000000000000000,55.321747999999999,-120.199735000000004,0,Montney Basin,26607264166.200000762939453,4,3367.7399902
341,5488,5489.000000000000000,55.321759000000000,-120.275347999999994,0,Montney Basin,26607264166.200000762939453,4,3471.2600098
342,2356,2357.000000000000000,55.325260000000000,-120.201875999999999,0,Montney Basin,26607264166.200000762939453,4,3367.7399902
343,2339,2340.000000000000000,55.326000000000001,-120.304597999999999,0,Montney Basin,26607264166.200000762939453,4,3503.0600586
344,2979,2980.000000000000000,55.327235999999999,-120.173654999999997,0,Montney Basin,26607264166.200000762939453,4,3291.0100098
345,2344,2345.000000000000000,55.327717999999997,-120.318038000000001,0,Montney Basin,26607264166.200000762939453,4,3503.0600586
346,2345,2346.000000000000000,55.327717999999997,-120.318038000000001,0,Montney Basin,26607264166.200000762939453,4,3503.0600586
